CDS,school,districtcode,county,district,charter,stype,grades,latitude,longitude,enrolled,mn.class.size,per.Not.reported,per.NativeAmer,per.Asian,per.PI,per.Filipino,per.Hispanic,per.AfAmer,per.White,per.Twoplus,per.not_hsg,per.hsg,per.some_col,per.col_grad,per.grad_sch,per.englearn,per.freelunch,API13,API12,mean.cst.ela,per.adv.ela,per.basic.ela,mean.cst.m,per.adv.m,per.basic.m
1.61119E+12,Ruby Bridges Elementary,11190,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.781807,-122.28614,616,18.79411765,0.162337662,0.974025974,21.91558442,2.597402597,7.467532468,14.93506494,29.70779221,19.31818182,2.922077922,10,30,30,22,8,33.6038961,53.08,808,835,365.275,27,23.5,396.625,40.75,18.5
1.6112E+12,Donald D. Lum Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.762208,-122.25898,499,20.92,0.601202405,0.400801603,34.66933868,1.002004008,10.82164329,13.62725451,7.014028056,24.04809619,7.815631263,5,12,23,43,16,34.66933868,31.06,876,894,386.1,41.25,18.5,428.25,56,12.75
1.6112E+12,Edison Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.764438,-122.23476,478,23.9,0,0.418410042,12.9707113,0.418410042,4.184100418,10.46025105,2.092050209,63.59832636,5.857740586,2,5,13,42,38,10.66945607,9.83,948,942,416.75,65.75,8.5,450.425,68,8.75
1.6112E+12,Frank Otis Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.754042,-122.23798,537,19.88888889,0,0,21.41527002,1.117318436,4.655493482,16.20111732,4.096834264,45.43761639,7.076350093,3,10,11,45,31,19.55307263,14.9,913,906,394.3,48.5,14.75,424.95,52.5,11.75
1.6112E+12,Franklin Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.769011,-122.26162,314,22.42857143,0,0.318471338,14.01273885,0.955414013,3.184713376,13.69426752,5.732484076,54.77707006,7.324840764,3,9,17,41,30,11.46496815,16.88,902,916,399.725,53.25,9.75,425.275,53,14.75
1.6112E+12,Henry Haight Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.769708,-122.25081,414,21.95,0,0.241545894,33.33333333,1.690821256,9.661835749,21.25603865,14.49275362,15.4589372,3.8647343,10,26,30,27,8,39.37198068,50,854,831,367.725,31.75,21.75,394.9,36.25,14.5
1.6112E+12,William G. Paden Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.771594,-122.28446,330,17.36842105,0,0.303030303,19.6969697,1.818181818,11.81818182,16.96969697,16.96969697,26.96969697,5.454545455,11,20,29,28,13,31.51515152,40.91,851,850,375.275,31.75,24.25,399.55,45.25,15
1.6112E+12,Amelia Earhart Elementary,11196,Alameda,Alameda Unified,N,Elementary Schools (Public),K-5,37.745266,-122.23931,591,22,0,0.338409475,34.68697124,0.338409475,4.399323181,12.85956007,5.24534687,29.27241963,12.85956007,3,7,20,42,28,19.62774958,6.94,935,947,406.95,57,9.25,456.85,69.75,5
1.61144E+12,Rosa Parks Environmental Science Magnet,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.865671,-122.29472,453,19.48148148,1.766004415,0,5.518763797,0.220750552,0,30.02207506,9.271523179,40.39735099,12.80353201,10,10,14,25,42,16.33554084,33.55,904,885,392.875,47.75,15.75,418.525,49.25,11.5
1.61144E+12,Cragmont Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.891953,-122.26383,416,20.25,0.961538462,0.480769231,3.846153846,0,0,26.92307692,18.26923077,38.46153846,11.05769231,7,7,19,20,47,15.625,34.62,855,874,390,45.5,17.25,429.475,57,11.75
1.61144E+12,Emerson Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.861516,-122.25111,288,20.57142857,1.041666667,0,6.944444444,0.347222222,0.347222222,21.875,21.875,33.33333333,14.23611111,4,16,22,20,38,10.76388889,45.49,851,869,384.75,39.5,21.5,417.3,48.25,21.5
1.61144E+12,Jefferson Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.878945,-122.28523,335,22.33333333,0.895522388,0.597014925,7.76119403,0,0.597014925,18.20895522,14.32835821,41.49253731,16.11940299,6,8,17,25,45,9.850746269,34.03,916,918,403.85,55.25,12.5,451.925,65.25,8
1.61144E+12,Leconte Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.857319,-122.26231,337,19.83333333,0.59347181,0.890207715,6.231454006,0,0,34.71810089,19.28783383,25.22255193,13.05637982,10,11,20,28,31,24.03560831,40.95,830,816,360.425,28,24,401.3,44,20.25
1.61144E+12,Malcolm X Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.852171,-122.27373,480,21.91666667,1.041666667,0,6.666666667,0,0.416666667,11.45833333,24.16666667,40.41666667,15.83333333,5,7,17,28,42,9.791666667,33.54,889,870,392.35,50,12.75,423.3,51.25,11
1.61144E+12,Oxford Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.887816,-122.26825,315,22.5,0.317460317,0.317460317,6.349206349,0.952380952,0,15.23809524,20.63492063,39.68253968,16.50793651,3,11,19,27,41,11.11111111,39.37,889,924,402.775,55.5,13.5,465.85,71.25,8
1.61144E+12,Thousand Oaks Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.893098,-122.28037,450,21.375,0.888888889,0.222222222,7.333333333,0.666666667,0.222222222,40.44444444,9.333333333,31.33333333,9.555555556,10,10,21,21,38,24.66666667,39.78,868,876,382.775,39,21.25,415.025,48,16.25
1.61144E+12,Washington Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.866965,-122.27253,447,20.58333333,2.460850112,0.223713647,8.501118568,0.447427293,1.118568233,13.42281879,15.8836689,47.65100671,10.29082774,7,8,12,27,47,12.75167785,28.41,869,826,379.525,37.75,19,411.825,48,13.25
1.61144E+12,Berkeley Arts Magnet at Whittier,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.876917,-122.27126,404,21.26315789,2.475247525,0,7.425742574,0.247524752,0.742574257,18.06930693,15.59405941,37.62376238,17.82178218,3,11,17,30,38,13.11881188,38.61,873,897,389.85,50.25,16.25,427.575,56,11.25
1.61144E+12,John Muir Elementary,11436,Alameda,Berkeley Unified,N,Elementary Schools (Public),K-5,37.857208,-122.24596,260,20,1.153846154,0.384615385,5.769230769,0,1.538461538,17.30769231,27.69230769,33.46153846,12.69230769,5,9,31,27,27,15.38461538,42.31,782,823,370.325,34.75,26.25,384.075,33.75,18.75
1.61177E+12,John Blacow Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.528078,-121.97607,511,22.2173913,1.174168297,1.369863014,12.32876712,1.761252446,4.500978474,58.70841487,4.69667319,10.56751468,4.892367906,17,26,26,22,9,46.57534247,40.31,815,835,358.94,26.2,30,390.74,37,22.2
1.61177E+12,Brier Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.539757,-121.98467,714,17.75,0.700280112,0.840336134,27.87114846,0.840336134,6.442577031,36.55462185,5.602240896,16.94677871,4.201680672,17,27,18,24,15,44.53781513,45.8,860,862,375.48,34.6,22.4,403.06,41.2,19.2
1.61177E+12,Cabrillo Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.550804,-122.02335,397,28.28571429,1.259445844,0.251889169,15.61712846,0.755667506,9.068010076,53.14861461,6.549118388,10.07556675,3.274559194,16,28,27,22,6,40.55415617,51.64,811,810,356.9,26.6,26.8,381.38,30.2,21.4
1.61177E+12,E. M. Grimmer Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.520434,-121.95058,379,23.6875,0.263852243,0.263852243,12.92875989,0.527704485,8.443271768,62.00527704,2.110817942,11.34564644,2.110817942,20,27,24,20,9,50.92348285,49.08,821,818,355.66,25,25.4,398.88,36.8,17.8
1.61177E+12,Glenmoor Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.545714,-122.0049,664,27.625,0,0.451807229,30.57228916,1.054216867,6.174698795,31.3253012,5.271084337,20.03012048,5.120481928,8,13,19,33,26,31.62650602,29.52,890,882,385.94,42.4,19,413.8,48.6,15.8
1.61177E+12,Harvey Green Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.518138,-121.95807,444,26.33333333,1.126126126,0.45045045,41.21621622,0.225225225,7.882882883,23.64864865,2.027027027,19.81981982,3.603603604,4,23,23,31,19,25.9009009,23.87,890,872,391.2,46.6,13.2,425.26,53.4,16.4
1.61177E+12,J. Haley Durham Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.542049,-121.9669,455,25.75,0.21978022,0.21978022,28.57142857,1.098901099,11.20879121,31.42857143,8.571428571,14.06593407,4.615384615,8,20,29,29,13,34.50549451,30.11,844,865,376.1,33,21,412.42,47.8,15.6
1.61177E+12,Joseph Azevada Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.530946,-121.99419,507,25.15,1.183431953,0.197238659,32.34714004,2.169625247,8.08678501,26.82445759,2.564102564,19.32938856,7.297830375,8,27,17,32,17,29.78303748,26.23,856,826,365.82,31.2,22.6,388.76,37,16
1.61177E+12,Tom Maloney Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.546667,-121.99725,604,25.04166667,0.496688742,0.331125828,44.86754967,0.82781457,8.940397351,21.52317881,2.814569536,14.90066225,5.298013245,5,16,20,38,22,36.75496689,27.32,875,854,370.22,36.8,24,397.74,38.6,20.6
1.61177E+12,John G. Mattos Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.538067,-122.01174,580,26.45833333,0.344827586,0.689655172,35.17241379,1.551724138,4.482758621,17.5862069,1.724137931,32.06896552,6.379310345,2,11,17,36,34,19.31034483,6.72,892,882,398.06,52.8,15.2,430.08,59.8,11.8
1.61177E+12,Mission Valley Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.535765,-121.94743,683,27.42307692,0.878477306,0.146412884,82.86969253,0,1.610541728,3.36749634,1.610541728,7.320644217,2.196193265,1,3,6,22,67,17.86237189,6,960,968,440.1,78.8,5.6,496.8,85,3.2
1.61177E+12,Niles Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.576003,-121.98478,567,28.3,0.352733686,0.176366843,40.03527337,0.352733686,5.82010582,12.52204586,2.116402116,29.62962963,8.994708995,2,8,13,36,42,15.34391534,9.7,925,909,399.56,55,12.2,435.04,57.8,11.8
1.61177E+12,O. N. Hirsch Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.52823,-121.96287,502,27.88888889,0.796812749,0.597609562,50.59760956,0.597609562,7.768924303,14.94023904,3.187250996,18.52589641,2.988047809,3,17,19,35,25,39.24302789,22.51,928,903,395.48,50.8,13.8,441.02,60,14.4
1.61177E+12,Parkmont Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.560207,-121.98468,890,29.66666667,0.786516854,0.224719101,65.39325843,0.561797753,3.258426966,9.325842697,2.134831461,13.70786517,4.606741573,2,8,9,36,45,19.88764045,10.9,951,953,422.92,67.2,9.4,463.54,67.6,8
1.61177E+12,Patterson Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.562269,-122.03083,609,27.69565217,0.65681445,0.492610837,36.61740558,1.806239737,12.15106732,18.71921182,5.582922824,18.06239737,5.911330049,3,17,27,34,20,27.5862069,23.65,859,859,376.02,35.2,22,408.6,42.8,14.6
1.61177E+12,Vallejo Mill Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.574513,-121.95988,538,25.40909091,0.92936803,0.371747212,24.53531599,1.486988848,7.434944238,25.83643123,5.576208178,27.13754647,6.691449814,8,18,20,31,23,27.69516729,27.7,837,836,369.3,33.2,24,393.22,34.4,20.6
1.61177E+12,John Gomes Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.550339,-121.94759,775,27.6,0.129032258,0.387096774,89.93548387,0,0.516129032,2.193548387,0.774193548,4.258064516,1.806451613,0,2,2,22,74,14.70967742,2.19,992,990,445.94,81.6,3.8,500.98,87.4,2.6
1.61177E+12,Brookvale Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.568791,-122.01399,580,24.36363636,0.689655172,0.344827586,45.51724138,0.344827586,7.068965517,11.89655172,3.275862069,21.72413793,9.137931034,2,12,15,37,34,25,12.59,906,897,390.38,48.6,18.4,421.96,51,16.4
1.61177E+12,Warwick Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.577208,-122.0319,836,26.87096774,0.717703349,0.23923445,47.24880383,0.598086124,7.655502392,12.44019139,4.306220096,19.01913876,7.775119617,1,12,18,35,34,21.88995215,16.63,907,895,394.7,50.2,15.2,429.22,54.4,13.2
1.61177E+12,Joshua Chadbourne Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.542139,-121.93997,798,28.55172414,0.501253133,0,88.72180451,0.125313283,0.751879699,2.506265664,0.751879699,5.263157895,1.378446115,1,2,4,23,70,16.54135338,4.64,975,981,452.12,86,2.6,508.76,88,1.8
1.61177E+12,Mission San Jose Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.528231,-121.9218,650,29.54545455,0,0.307692308,90.15384615,0,0.923076923,2,0.461538462,3.846153846,2.307692308,0,2,3,22,73,15.23076923,1.69,996,996,449.32,82.8,3.2,511.12,88,2
1.61177E+12,Oliveira Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.560406,-122.01774,665,27.72,1.804511278,0.601503759,43.90977444,0.902255639,9.172932331,19.09774436,7.669172932,13.23308271,3.609022556,5,18,19,36,22,28.27067669,22.11,889,888,385,43.6,16.6,432.14,57.2,8.8
1.61177E+12,Steven Millard Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.520092,-121.97397,575,25.26086957,0.173913043,0.869565217,39.82608696,1.739130435,9.217391304,22.95652174,3.826086957,17.91304348,3.47826087,4,14,19,36,27,27.13043478,18.61,887,894,385.28,46.4,19.2,418.86,51.8,13.2
1.61177E+12,Ardenwood Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.572594,-122.05303,905,29.1875,0.44198895,0,72.37569061,0.220994475,6.187845304,3.867403315,3.314917127,8.287292818,5.303867403,1,3,7,37,52,16.79558011,7.85,965,961,427.82,69.6,7.8,476.06,74.8,6.8
1.61177E+12,Fred E. Weibel Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.507335,-121.92837,754,27.10714286,0.265251989,0.132625995,81.43236074,0.397877984,1.98938992,3.315649867,0.795755968,8.620689655,3.050397878,1,1,3,23,71,16.97612732,3.32,970,971,435.88,77.4,4.6,497.32,85,3.4
1.61177E+12,Forest Park Elementary,11766,Alameda,Fremont Unified,N,Elementary Schools (Public),K-6,37.561188,-122.05189,978,29.63888889,0.102249489,0,87.52556237,0.204498978,4.08997955,1.840490798,1.533742331,3.476482618,1.226993865,0,3,4,32,60,16.66666667,2.86,985,974,437.08,75,7,489.1,80.8,5
1.61192E+12,Stonebrae Elementary,11920,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.654755,-122.02046,738,27.62962963,2.43902439,0.135501355,15.04065041,1.219512195,4.06504065,36.31436314,16.80216802,15.85365854,8.130081301,10,16,26,30,18,22.08672087,38.08,817,799,360.48,27.2,26.8,362.02,23.2,26.2
1.61193E+12,Bowman Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.641653,-122.06266,512,28.44444444,0,0.5859375,6.4453125,4.296875,5.2734375,72.65625,6.0546875,3.90625,0.78125,25,40,20,14,2,50.5859375,66.8,709,678,313.78,6,31,341.62,16,23.6
1.61193E+12,Burbank Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.667951,-122.09429,765,20.21052632,0,0.522875817,1.960784314,1.176470588,1.960784314,80.91503268,8.235294118,3.660130719,1.568627451,24,41,21,7,7,44.18300654,73.46,845,841,359.72,25,28,405.58,44.4,15.2
1.61193E+12,Cherryland Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.675675,-122.09837,779,29.03703704,0.256739409,0.513478819,2.567394095,1.412066752,1.925545571,79.58921694,8.857509628,3.080872914,1.797175866,31,39,23,5,2,54.68549422,80.97,702,692,321.84,8.4,32,337.34,15.2,26.6
1.61193E+12,East Avenue Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.671385,-122.0542,589,29.7,0.679117148,0.169779287,6.112054329,2.546689304,2.546689304,47.53820034,22.58064516,12.90322581,4.923599321,9,30,28,26,7,21.05263158,47.03,727,729,347.54,23,29,342.86,17.4,26.4
1.61193E+12,Eldridge Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.636861,-122.0853,558,27.85,0.17921147,0,10.21505376,3.046594982,7.347670251,60.93189964,11.11111111,5.376344086,1.792114695,14,38,26,19,3,34.76702509,66.13,768,757,342.16,17.2,28,350.32,18.4,27.8
1.61193E+12,Fairview Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.680342,-122.05306,492,26,2.43902439,0.203252033,6.097560976,1.422764228,3.861788618,49.18699187,26.2195122,6.910569106,3.658536585,17,27,39,14,3,28.04878049,60.37,691,697,337.38,16.4,33,328.32,10,29.8
1.61193E+12,Glassbrook Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.640912,-122.08084,516,27.57142857,0,0,3.488372093,2.519379845,2.519379845,83.52713178,6.007751938,1.937984496,0,32,44,16,6,2,67.82945736,83.33,651,626,309.62,4,29.8,314.4,5,30.4
1.61193E+12,Harder Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.651517,-122.0724,623,29.66666667,0.160513644,0.642054575,4.975922953,3.852327448,3.370786517,75.76243981,7.383627608,2.889245586,0.963081862,26,39,22,12,2,48.47512039,70.14,762,761,338.24,15.6,33.2,359.56,23.8,25
1.61193E+12,Longwood Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.659077,-122.11011,660,30.09090909,0.151515152,0.606060606,2.272727273,1.212121212,3.787878788,80.15151515,7.272727273,3.939393939,0.606060606,31,43,17,8,2,54.6969697,81.97,726,718,325.42,9.2,36,356,22.6,26.8
1.61193E+12,Lorin A. Eden Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.624129,-122.10008,487,28.77777778,0,0.410677618,17.86447639,4.928131417,18.68583162,35.31827515,16.0164271,3.696098563,3.080082136,10,26,32,26,5,31.41683778,46,767,762,345.88,19.6,30.8,359.78,21.4,27.2
1.61193E+12,Palma Ceia Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.627205,-122.08522,560,28.05,1.071428571,0.178571429,10.71428571,3.571428571,13.39285714,56.42857143,8.571428571,4.285714286,1.785714286,15,40,30,15,1,39.28571429,49.11,777,771,347.44,22.2,33.6,374.44,29.4,22.6
1.61193E+12,Park Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.652906,-122.09405,659,30.13043478,0.455235205,0.151745068,7.283763278,4.248861912,3.793626707,69.65098634,8.649468892,3.186646434,2.579666161,22,40,20,13,4,46.13050076,59.94,680,673,323.58,9.4,33.2,316.14,6.6,26.4
1.61193E+12,Ruus Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.62721,-122.07387,632,26.375,0.474683544,0.632911392,10.91772152,3.639240506,7.911392405,63.13291139,8.386075949,3.481012658,1.424050633,22,42,18,17,2,50.15822785,65.66,673,673,321.36,9,33.8,318.68,8.8,28.4
1.61193E+12,Schafer Park Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.642929,-122.08737,604,24.28,0.662251656,0,3.80794702,4.801324503,3.973509934,73.17880795,6.78807947,6.125827815,0.662251656,24,41,23,10,2,48.50993377,72.85,707,722,330.98,12.6,29.8,342.84,15.2,22.8
1.61193E+12,Southgate Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.639071,-122.09444,663,25.61538462,0.301659125,1.206636501,12.66968326,5.279034691,11.01055807,41.77978884,17.3453997,7.088989442,3.318250377,11,27,31,28,3,27.30015083,44.95,782,780,353.32,22.4,31.2,365.72,29.2,23.4
1.61193E+12,Treeview Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.624176,-122.03654,609,29.14285714,0.164203612,0.985221675,11.49425287,1.477832512,7.224958949,51.55993432,17.73399015,5.747126437,3.612479475,13,35,27,20,4,32.01970443,65.52,778,779,348.64,18.4,32.4,354.22,21.2,24.6
1.61193E+12,Strobridge Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.687491,-122.0875,611,26.60869565,0.327332242,0.163666121,5.237315876,2.291325696,1.636661211,60.88379705,13.91162029,11.6202946,3.927986907,14,38,31,14,3,36.66121113,62.36,691,700,333.7,13.2,29,329.66,11.6,25.2
1.61193E+12,Eden Gardens Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.638096,-122.10721,589,28.0952381,0.339558574,0,10.01697793,5.432937182,12.05432937,49.06621392,9.337860781,7.470288625,6.281833616,10,31,31,23,5,29.8811545,51.27,768,777,348.48,18.2,32.6,358.82,19.2,29.4
1.61193E+12,Tyrrell Elementary,11926,Alameda,Hayward Unified,N,Elementary Schools (Public),K-6,37.637384,-122.07546,738,29.68,0.135501355,0.54200542,3.52303523,5.555555556,2.43902439,79.67479675,6.504065041,1.08401084,0.54200542,36,44,12,6,2,59.3495935,85.52,686,711,325.82,10.4,31.2,344.88,19.8,24.4
1.61243E+12,Alvarado Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.595619,-122.07696,881,25.58536585,0.227014756,0.227014756,20.65834279,2.043132804,32.91713961,22.92849035,7.377979569,5.675368899,7.945516459,5,22,32,32,9,29.28490352,40.07,811,856,366.45,29.5,26.25,400,40.75,16
1.61243E+12,Hillview Crest Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.614368,-122.03507,691,24.03333333,0.1447178,0.1447178,5.788712012,2.170767004,6.657018813,69.03039074,7.091172214,4.630969609,4.341534009,22,31,32,11,4,39.65267728,59.77,754,756,343.125,18.5,27,362.275,24.5,25.75
1.61243E+12,Searles Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.59608,-122.02715,717,23.12903226,0,0.278940028,10.46025105,2.510460251,8.368200837,63.87726639,5.578800558,5.160390516,3.765690377,21,28,29,17,5,41.14365411,58.02,760,747,340.95,17.5,32.5,356.7,23.25,24.25
1.61243E+12,Pioneer Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.57205,-122.07168,889,24.07692308,0.224971879,0.112485939,37.23284589,2.362204724,18.11023622,17.88526434,8.436445444,8.323959505,7.311586052,4,16,26,38,16,24.29696288,29.36,842,832,372.4,33.25,23.5,391.075,39.5,18
1.61243E+12,Tom Kitayama Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.601464,-122.04983,883,24.78947368,0,0.113250283,21.51755379,3.284258211,14.38278596,39.52434881,6.228765572,7.927519819,7.021517554,10,16,30,28,16,27.97281993,37.26,827,830,365.375,29.75,24.75,391.1,36.75,20.25
1.61243E+12,Guy Jr. Emanuele Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.602017,-122.01595,690,21.5625,0,0.144927536,14.20289855,1.594202899,11.5942029,54.7826087,7.391304348,5.652173913,4.637681159,19,27,29,19,7,40.28985507,57.39,776,798,349.025,22.5,28.75,388.15,36.75,17.75
1.61243E+12,Delaine Eastin Elementary,12426,Alameda,New Haven Unified,N,Elementary Schools (Public),K-5,37.566808,-122.07485,924,26.4,0.108225108,0.216450216,44.04761905,1.83982684,19.6969697,15.69264069,4.545454545,7.251082251,6.601731602,3,9,20,41,27,19.26406926,16.13,897,895,387.775,45.25,17.5,432.7,55.25,11.25
1.61259E+12,Think College Now,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.779681,-122.23088,290,24.16666667,0.344827586,0.344827586,6.551724138,0,0,83.44827586,7.24137931,1.379310345,0.689655172,34,33,15,14,5,61.72413793,90.64,849,825,360.625,24.5,33,402.425,43.25,14.5
1.61259E+12,EnCompass Academy Elementary,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.752836,-122.18604,312,26,0.320512821,0.641025641,1.282051282,1.282051282,0,72.75641026,20.19230769,2.884615385,0.641025641,44,30,15,7,4,58.97435897,100,746,805,348.4,14.5,37,382.9,32,21
1.61259E+12,Reach Academy,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.746497,-122.16185,339,24.28571429,0.884955752,0,5.899705015,2.949852507,0.294985251,40.7079646,46.60766962,1.179941003,1.474926254,34,30,27,7,3,35.98820059,81.98,628,625,304.525,5.5,27.5,315.225,5.5,34.25
1.61259E+12,Manzanita SEED,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.792038,-122.22409,342,24.42857143,1.754385965,0.584795322,4.970760234,0.292397661,0.292397661,64.03508772,16.37426901,9.064327485,2.631578947,25,24,20,18,14,46.19883041,100,801,836,361.4,22,28,394.7,35.25,13.75
1.61259E+12,Rise Community,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.751766,-122.17935,325,23.21428571,0.923076923,0,1.230769231,0.615384615,0.307692308,66.46153846,29.23076923,0.615384615,0.615384615,45,36,15,3,2,56.30769231,100,556,654,317.875,7.25,30.75,325.4,10,27
1.61259E+12,Fred T. Korematsu Discovery Academy,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.737513,-122.17353,400,23.52941176,0.5,0,1.25,2,0.5,75,17,2.75,1,40,36,18,3,3,64.75,100,743,735,334.9,15.75,23.75,361.575,26.5,21.25
1.61259E+12,Community United Elementary,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.761449,-122.19187,396,24.75,1.01010101,0.252525253,2.777777778,0.505050505,0,68.93939394,24.74747475,1.01010101,0.757575758,62,23,10,2,3,64.14141414,100,700,700,323.875,9.75,35.75,343.675,16,31.25
1.61259E+12,Futures Elementary,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.761449,-122.19187,333,23.78571429,1.801801802,0,1.201201201,1.501501502,0,49.54954955,44.44444444,0.900900901,0.600600601,35,41,18,3,2,37.83783784,100,588,613,308.275,4.75,30.75,306.875,9.25,27
1.61259E+12,Global Family,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.779331,-122.21323,415,23.05555556,0.481927711,0.481927711,1.927710843,0,0.240963855,91.80722892,4.337349398,0.722891566,0,62,24,9,2,2,83.61445783,100,697,790.7254545,315.225,3.5,31,350.375,18.5,25.25
1.61259E+12,East Oakland Pride Elementary,12590,Alameda,Oakland Unified,N,Elementary Schools (Public),K-5,37.759054,-122.17448,472,24.84210526,0.847457627,0.211864407,1.059322034,1.483050847,0,69.06779661,26.05932203,1.059322034,0.211864407,50,26,14,8,2,60.59322034,100,668,660,316.525,8.25,28.75,345.975,19.75,23.25
